StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q526_Browser,Q526_Version,Q526_Operating System,Q526_Resolution,QRead,Consent_visual,Gender,Tram_jubilacion,Birth,Educ,EpistemicC_1,EpistemicC_2,EpistemicC_3,EpistemicC_4,EpistemicC_5,EpistemicC_6,HSist,HSist_9_TEXT,FamGroup,Longevidad,MAge,DAge,PStable,PBirth,MoAFP,PlanJubi,PlanJubi_6_TEXT,Advice,PAdvice,Q493,EPension_PuvsPri,sesion,time_consent,time_cotizacion,time_baseline_1,time_t1_1,time_t2_1,time_t3_1,time_baseline_p,time_t1_2,time_t2_2,time_t3_2,time_consent_welcome,UserAge,source,perfil,PC,survey,show-up,UID,useridn,website,name1,name2,name3,name4,Pn1,pn1,name5,name6,name7,name8,verb1,verb2,verb3,noun1,dueño,contratado,un,herido,tetra,lo,solo,ciego,mismo,declarado,el,hn1,noun,dueña,contratada,una,herida,la,sola,ciega,misma,declarada,ella
16/11/2022 10:19,16/11/2022 11:45,IP Address,158.170.47.71,100,5107,TRUE,16/11/2022 11:45,R_1K8qTVAnVuD9rCg,,,,,-33.4513,-70.6653,anonymous,ES-ES,Chrome,107.0.0.0,Windows NT 10.0,1920x1080,"Sí, he leído y entendido las reglas. Chile, 2022","Sí, acepto",F,No,2003,Educación Media científico-humanista o Técnica,"Totalmente
de acuerdo",,"Totalmente
de acuerdo","Totalmente
de acuerdo","De
acuerdo","Totalmente
de acuerdo",Sistema Público FONASA no sabe grupo,-99,2,-99,Aún no ha fallecido,Aún no ha fallecido,No,,Sí,No sabe,-99,No,No lo ha pensado,,,lab,39:23.6,42:03.7,,44:07.9,,,,,,,40:19.0,19,,1,SCESS-LAB-10J,OE_USACH_DL_01,6500,3675-2-4-19-1-SCESS-LAB-10J,3675,4,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,
16/11/2022 10:20,16/11/2022 11:46,IP Address,158.170.47.87,100,5151,TRUE,16/11/2022 11:46,R_STZBUtYyugaFMJ3,,,,,-33.4513,-70.6653,anonymous,ES-ES,Chrome,107.0.0.0,Windows NT 10.0,1920x1080,"Sí, he leído y entendido las reglas. Chile, 2022","Sí, acepto",F,No,2002,Educación Media científico-humanista o Técnica,"Totalmente
de acuerdo",,"De
acuerdo","Totalmente
de acuerdo","De
acuerdo","De
acuerdo",Sistema Público FONASA no sabe grupo,-99,3,-99,Aún no ha fallecido,Aún no ha fallecido,Sí,2002,No,,,No,Sí,,,lab,41:37.2,45:23.6,,,,,46:55.2,,,,42:45.4,20,,6,SCESS-LAB-11K,OE_USACH_DL_01,6500,4120-2-8-20-6-SCESS-LAB-11K,4120,8,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,
15/11/2022 11:39,16/11/2022 11:47,IP Address,158.170.47.85,100,86857,TRUE,16/11/2022 11:47,R_3PH9V8Ea8uERQP2,,,,,-33.4513,-70.6653,anonymous,ES-ES,Chrome,107.0.0.0,Windows NT 10.0,1920x1080,"Sí, he leído y entendido las reglas. Chile, 2022","Sí, acepto",M,No,2003,Educación Media científico-humanista o Técnica,"De
acuerdo",,"Ni de acuerdo,
ni en desacuerdo","Ni de acuerdo,
ni en desacuerdo","Ni de acuerdo,
ni en desacuerdo","De
acuerdo",Sistema Público FONASA no sabe grupo,-99,4,-99,Aún no ha fallecido,Aún no ha fallecido,Sí,2002,No,,,No,No lo ha pensado,,,lab,41:54.6,45:00.6,,,,46:18.1,,,,,42:50.5,19,,2,SCESS-LAB-13M,OE_USACH_DL_01,6500,3189-1-6-19-2-SCESS-LAB-13M,3189,6,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,,,,,,tetrapléjico,,,,,,,esposa,beneficiaria,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
15/11/2022 11:37,16/11/2022 11:47,IP Address,158.170.47.77,100,87007,TRUE,16/11/2022 11:47,R_3EMR4yFUeVEQTA4,,,,,-33.4513,-70.6653,anonymous,ES-ES,Chrome,107.0.0.0,Windows NT 10.0,1920x1080,"Sí, he leído y entendido las reglas. Chile, 2022","Sí, acepto",M,No,2001,Educación Media científico-humanista o Técnica,"De
acuerdo",,"Totalmente
de acuerdo","En
desacuerdo","De
acuerdo","De
acuerdo",ISAPRE,-99,5,-99,Aún no ha fallecido,Aún no ha fallecido,No,,No,,,No,No lo ha pensado,-99,,lab,39:46.7,44:04.8,,,,,,46:34.3,,,41:21.8,21,,5,SCESS-LAB-08H,OE_USACH_DL_01,6500,7089-1-1-21-5-SCESS-LAB-08H,7089,1,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,,,,,,tetrapléjico,,,,,,,esposa,beneficiaria,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
16/11/2022 10:21,16/11/2022 11:47,IP Address,158.170.47.80,100,5163,TRUE,16/11/2022 11:47,R_bDwFYjqhOdkuti1,,,,,-33.4513,-70.6653,anonymous,ES-ES,Chrome,107.0.0.0,Windows NT 10.0,1920x1080,"Sí, he leído y entendido las reglas. Chile, 2022","Sí, acepto",F,No,2000,Educación Media científico-humanista o Técnica,"Totalmente
de acuerdo",,"De
acuerdo","De
acuerdo","En
desacuerdo","De
acuerdo",Sistema Público FONASA grupo B,-99,1,-99,Aún no ha fallecido,Aún no ha fallecido,No,,Sí,Convertir los fondos en una mezcla entre Retiros Programados y Rentas Vitalicias,-99,No,No lo ha pensado,,,lab,42:12.5,45:37.3,,,47:55.6,,,,,,42:58.1,22,,2,SCESS-LAB-15O,OE_USACH_DL_01,6500,8293-2-5-22-2-SCESS-LAB-15O,8293,5,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,
16/11/2022 10:18,16/11/2022 11:47,IP Address,158.170.47.82,100,5331,TRUE,16/11/2022 11:47,R_2EhDYTq7XSuO23K,,,,,-33.4513,-70.6653,anonymous,ES-ES,Chrome,107.0.0.0,Windows NT 10.0,1920x1080,"Sí, he leído y entendido las reglas. Chile, 2022","Sí, acepto",F,No,1999,Educación Media científico-humanista o Técnica,"De
acuerdo",,"Totalmente
de acuerdo","De
acuerdo","En
desacuerdo","En
desacuerdo",Sistema Público FONASA grupo B,-99,6,-99,Aún no ha fallecido,Aún no ha fallecido,Sí,1995,Sí,Convertir los fondos en una Renta Vitalicia,-99,Sí,No,,,lab,40:20.5,44:42.8,,,,,,,,47:47.3,41:32.3,23,,6,SCESS-LAB-07G,OE_USACH_DL_01,6500,2077-2-3-23-6-SCESS-LAB-07G,2077,3,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,
16/11/2022 10:18,16/11/2022 11:47,IP Address,158.170.47.26,100,5379,TRUE,16/11/2022 11:47,R_DBGDozrKS3OL7Ud,,,,,-33.4513,-70.6653,anonymous,ES-ES,Chrome,107.0.0.0,Windows NT 10.0,1920x1080,"Sí, he leído y entendido las reglas. Chile, 2022","Sí, acepto",M,No,2002,Educación Media científico-humanista o Técnica,"Totalmente
de acuerdo",,"Totalmente
de acuerdo","De
acuerdo","De
acuerdo","De
acuerdo",Sistema Público FONASA grupo B,-99,3,-99,Aún no ha fallecido,Aún no ha fallecido,No,,Sí,No sabe,-99,Sí,No lo ha pensado,,,lab,44:15.4,48:52.3,,,,,50:29.8,,,,46:35.7,20,,7,SCESS-LAB-04D,OE_USACH_DL_01,6500,1242-1-8-20-7-SCESS-LAB-04D,1242,8,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,,,,,,tetrapléjico,,,,,,,esposa,beneficiaria,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
15/11/2022 11:42,16/11/2022 11:47,IP Address,158.170.47.93,100,86730,TRUE,16/11/2022 11:47,R_3GjtMGjunOtD0NA,,,,,-33.4513,-70.6653,anonymous,ES-ES,Chrome,107.0.0.0,Windows NT 10.0,1920x1080,"Sí, he leído y entendido las reglas. Chile, 2022","Sí, acepto",F,No,2001,Educación Media científico-humanista o Técnica,"De
acuerdo",,"De
acuerdo","Ni de acuerdo,
ni en desacuerdo","Ni de acuerdo,
ni en desacuerdo","De
acuerdo",Sistema Público FONASA grupo B,-99,2,-99,Aún no ha fallecido,Aún no ha fallecido,No,,No,,,No,No lo ha pensado,-99,,lab,42:15.1,46:06.3,,,,,,48:01.3,,,43:48.2,21,,5,SCESS-LAB-16P,OE_USACH_DL_01,6500,1081-2-1-21-5-SCESS-LAB-16P,1081,1,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,
16/11/2022 10:22,16/11/2022 11:48,IP Address,158.170.47.78,100,5189,TRUE,16/11/2022 11:48,R_u1SGhhoLcP8c0lH,,,,,-33.4513,-70.6653,anonymous,ES-ES,Chrome,107.0.0.0,Windows NT 10.0,1920x1080,"Sí, he leído y entendido las reglas. Chile, 2022","Sí, acepto",F,No,2002,Educación Superior Técnico o Universitaria,"Ni de acuerdo,
ni en desacuerdo",,"Ni de acuerdo,
ni en desacuerdo","De
acuerdo","En
desacuerdo","Ni de acuerdo,
ni en desacuerdo",Sistema Público FONASA grupo B,-99,5,-99,Aún no ha fallecido,Aún no ha fallecido,No,,No,,,No,No lo ha pensado,,,lab,40:58.2,44:02.5,,47:06.8,,,,,,,41:12.5,20,,2,SCESS-LAB-014N,OE_USACH_DL_01,6500,8045-2-4-20-2-SCESS-LAB-014N,8045,4,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,
16/11/2022 12:21,16/11/2022 12:31,IP Address,158.170.47.19,100,638,TRUE,16/11/2022 12:31,R_9zaJZzfTpVFqWC5,,,,,-33.4513,-70.6653,anonymous,ES-ES,Chrome,107.0.0.0,Windows NT 10.0,1920x1080,"Sí, he leído y entendido las reglas. Chile, 2022","Sí, acepto",F,No,1999,Educación Media científico-humanista o Técnica,"De
acuerdo",,"De
acuerdo","Totalmente
de acuerdo","En
desacuerdo","Totalmente
de acuerdo",Sistema Público FONASA no sabe grupo,-99,7,-99,Aún no ha fallecido,Aún no ha fallecido,No,,Sí,No sabe,-99,No,No lo ha pensado,,,lab,56:22.5,59:39.8,,,02:14.3,,,,,,56:58.5,23,,1,SCESS-LAB-01A,OE_USACH_DL_01,6500,973-2-5-23-1-SCESS-LAB-01A,973,5,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,
16/11/2022 12:21,16/11/2022 12:34,IP Address,158.170.47.27,100,784,TRUE,16/11/2022 12:34,R_2tD7BfN62dZAVVH,,,,,-33.4513,-70.6653,anonymous,ES-ES,Chrome,107.0.0.0,Windows NT 10.0,1920x1080,"Sí, he leído y entendido las reglas. Chile, 2022","Sí, acepto",F,No,1999,Educación Media científico-humanista o Técnica,"De
acuerdo",,"Ni de acuerdo,
ni en desacuerdo","Ni de acuerdo,
ni en desacuerdo","Totalmente
en desacuerdo","En
desacuerdo",Sistema Público FONASA no sabe grupo,-99,4,-99,Aún no ha fallecido,Aún no ha fallecido,No,,No,,,No,No,,,lab,29:11.3,33:12.8,,,,,34:43.3,,,,30:32.4,23,,7,SCESS-LAB-03C,OE_USACH_DL_01,6500,987-2-8-23-7-SCESS-LAB-03C,987,8,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,
16/11/2022 12:21,16/11/2022 12:47,IP Address,158.170.47.20,100,1565,TRUE,16/11/2022 12:47,R_1nPWTafzxzyvKGG,,,,,-33.4513,-70.6653,anonymous,ES-ES,Chrome,107.0.0.0,Windows NT 10.0,1920x1080,"Sí, he leído y entendido las reglas. Chile, 2022","Sí, acepto",M,No,1998,Educación Media científico-humanista o Técnica,"De
acuerdo",,"De
acuerdo","De
acuerdo","Ni de acuerdo,
ni en desacuerdo","De
acuerdo",Sistema Público FONASA grupo B,-99,3,-99,Aún no ha fallecido,Sin antecedentes,No,,No,,,No,Sí,,,lab,43:49.4,47:09.0,48:58.9,,,,,,,,44:15.2,24,,3,SCESS-LAB-02B,OE_USACH_DL_01,6500,9633-1-7-24-3-SCESS-LAB-02B,9633,7,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,,,,,,tetrapléjico,,,,,,,esposa,beneficiaria,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
16/11/2022 12:23,16/11/2022 12:50,IP Address,158.170.47.26,100,1571,TRUE,16/11/2022 12:50,R_NVAVR3BSYHOzv9L,,,,,-33.4513,-70.6653,anonymous,ES-ES,Chrome,107.0.0.0,Windows NT 10.0,1920x1080,"Sí, he leído y entendido las reglas. Chile, 2022","Sí, acepto",M,No,2000,Educación Media científico-humanista o Técnica,"De
acuerdo",,"En
desacuerdo","De
acuerdo","Totalmente
de acuerdo","De
acuerdo",Sistema Público FONASA no sabe grupo,-99,1,-99,81-90,81-90,No,,Sí,No sabe,-99,No,No,,,lab,46:26.4,49:57.5,,,,,,,,52:13.0,47:12.2,22,,8,SCESS-LAB-04D,OE_USACH_DL_01,6500,6079-1-3-22-8-SCESS-LAB-04D,6079,3,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,,,,,,tetrapléjico,,,,,,,esposa,beneficiaria,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
16/11/2022 12:37,16/11/2022 12:52,IP Address,158.170.47.87,100,886,TRUE,16/11/2022 12:52,R_1rBQSADFFkXypId,,,,,-33.4513,-70.6653,anonymous,ES-ES,Chrome,107.0.0.0,Windows NT 10.0,1920x1080,"Sí, he leído y entendido las reglas. Chile, 2022","Sí, acepto",M,No,2001,Educación Media científico-humanista o Técnica,"Totalmente
de acuerdo",,"De
acuerdo","Totalmente
de acuerdo","Ni de acuerdo,
ni en desacuerdo","Totalmente
de acuerdo",Sistema Público FONASA grupo B,-99,4,-99,Aún no ha fallecido,Aún no ha fallecido,Sí,2001,Sí,No sabe,-99,No,No lo ha pensado,,,lab,46:23.3,49:56.2,,,52:27.7,,,,,,47:31.6,21,,4,SCESS-LAB-11K,OE_USACH_DL_01,6500,2473-1-5-21-4-SCESS-LAB-11K,2473,5,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,,,,,,tetrapléjico,,,,,,,esposa,beneficiaria,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
16/11/2022 12:36,16/11/2022 12:53,IP Address,158.170.47.85,100,972,TRUE,16/11/2022 12:53,R_2BwWNiPpjbztNKa,,,,,-33.4513,-70.6653,anonymous,ES-ES,Chrome,107.0.0.0,Windows NT 10.0,1920x1080,"Sí, he leído y entendido las reglas. Chile, 2022","Sí, acepto",F,No,2001,Educación Media científico-humanista o Técnica,"Totalmente
de acuerdo",,"Ni de acuerdo,
ni en desacuerdo","Ni de acuerdo,
ni en desacuerdo","En
desacuerdo","De
acuerdo",ISAPRE,-99,4,-99,Aún no ha fallecido,Aún no ha fallecido,No,,Sí,Convertir los fondos en una mezcla entre Retiros Programados y Rentas Vitalicias,-99,No,No lo ha pensado,-99,,lab,47:29.5,51:01.6,,,,,,,,52:28.9,49:11.7,21,,5,SCESS-LAB-13M,OE_USACH_DL_01,6500,966-2-3-21-5-SCESS-LAB-13M,966,3,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,
16/11/2022 12:24,16/11/2022 12:53,IP Address,158.170.47.82,100,1735,TRUE,16/11/2022 12:53,R_2ziKH1gD2qLMvY7,,,,,-33.4513,-70.6653,anonymous,ES-ES,Chrome,107.0.0.0,Windows NT 10.0,1920x1080,"Sí, he leído y entendido las reglas. Chile, 2022","Sí, acepto",F,No,1997,Educación Media científico-humanista o Técnica,"De
acuerdo",,"De
acuerdo","De
acuerdo","De
acuerdo","Ni de acuerdo,
ni en desacuerdo",Sistema Público FONASA grupo B,-99,3,-99,Aún no ha fallecido,Aún no ha fallecido,No,,Sí,Convertir los fondos en un Retiro Programado,-99,No,No lo ha pensado,,,lab,46:08.4,50:04.4,,,,52:21.6,,,,,47:58.3,25,,3,SCESS-LAB-07G,OE_USACH_DL_01,6500,8679-2-6-25-3-SCESS-LAB-07G,8679,6,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,
17/11/2022 11:18,17/11/2022 11:36,IP Address,158.170.47.19,100,1096,TRUE,17/11/2022 11:36,R_1kLeuR1oNMwTKMp,,,,,-33.4513,-70.6653,anonymous,ES-ES,Chrome,107.0.0.0,Windows NT 10.0,1920x1080,"Sí, he leído y entendido las reglas. Chile, 2022","Sí, acepto",F,No,2001,Educación Superior Técnico o Universitaria,"Totalmente
de acuerdo",,"De
acuerdo","De
acuerdo","Ni de acuerdo,
ni en desacuerdo","De
acuerdo",Sistema Público FONASA grupo B,-99,3,-99,Aún no ha fallecido,Aún no ha fallecido,Sí,2003,No,,,No,No lo ha pensado,,,lab,03:19.7,06:03.7,,,,,,,07:42.6,,03:47.8,21,,8,SCESS-LAB-01A,OE_USACH_DL_01,6500,213-2-2-21-8-SCESS-LAB-01A,213,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,
17/11/2022 11:18,17/11/2022 11:37,IP Address,158.170.47.27,100,1157,TRUE,17/11/2022 11:37,R_0O3Sg0KtUa9wlTb,,,,,-33.4513,-70.6653,anonymous,ES-ES,Chrome,107.0.0.0,Windows NT 10.0,1920x1080,"Sí, he leído y entendido las reglas. Chile, 2022","Sí, acepto",M,No,2003,Educación Media científico-humanista o Técnica,"Ni de acuerdo,
ni en desacuerdo",,"Ni de acuerdo,
ni en desacuerdo","De
acuerdo","Ni de acuerdo,
ni en desacuerdo","De
acuerdo",Sistema Público FONASA no sabe grupo,-99,4,-99,Aún no ha fallecido,Aún no ha fallecido,No,,No sabe,,,No,No lo ha pensado,,,lab,30:16.4,34:36.8,,,,,,,37:10.8,,31:09.4,19,,6,SCESS-LAB-03C,OE_USACH_DL_01,6500,6654-1-2-19-6-SCESS-LAB-03C,6654,2,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,,,,,,tetrapléjico,,,,,,,esposa,beneficiaria,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
17/11/2022 11:34,17/11/2022 11:43,IP Address,158.170.47.26,100,556,TRUE,17/11/2022 11:43,R_2DZX60OnllYnVKA,,,,,-33.4513,-70.6653,anonymous,ES-ES,Chrome,107.0.0.0,Windows NT 10.0,1920x1080,"Sí, he leído y entendido las reglas. Chile, 2022","Sí, acepto",F,No,2001,Educación Media científico-humanista o Técnica,"De
acuerdo",,"Totalmente
de acuerdo","Totalmente
de acuerdo","En
desacuerdo","De
acuerdo",ISAPRE,-99,1,-99,Aún no ha fallecido,Aún no ha fallecido,No,,No,,,No,No lo ha pensado,,,lab,40:55.9,44:07.9,45:57.1,,,,,,,,42:13.4,21,,4,SCESS-LAB-04D,OE_USACH_DL_01,6500,5882-2-7-21-4-SCESS-LAB-04D,5882,7,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,
17/11/2022 11:37,17/11/2022 11:44,IP Address,158.170.47.77,100,441,TRUE,17/11/2022 11:44,R_1EcvKg2yxH5uJbO,,,,,-33.4513,-70.6653,anonymous,ES-ES,Chrome,107.0.0.0,Windows NT 10.0,1920x1080,"Sí, he leído y entendido las reglas. Chile, 2022","Sí, acepto",F,No,2001,Educación Media científico-humanista o Técnica,"De
acuerdo",,"De
acuerdo","Totalmente
de acuerdo","De
acuerdo","Totalmente
de acuerdo",No sabe,-99,2,-99,Aún no ha fallecido,50 ó menos,No,,No,,,No,No,,,lab,38:19.5,40:39.3,42:55.8,,,,,,,,38:44.2,21,,4,SCESS-LAB-08H,OE_USACH_DL_01,6500,2374-2-7-21-4-SCESS-LAB-08H,2374,7,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,
17/11/2022 11:18,17/11/2022 11:45,IP Address,158.170.47.20,100,1626,TRUE,17/11/2022 11:45,R_3gRu9DLInsNOc3m,,,,,-33.4513,-70.6653,anonymous,ES-ES,Chrome,107.0.0.0,Windows NT 10.0,1920x1080,"Sí, he leído y entendido las reglas. Chile, 2022","Sí, acepto",F,No,2002,Educación Media científico-humanista o Técnica,"Totalmente
de acuerdo",,"Totalmente
de acuerdo","Totalmente
de acuerdo","De
acuerdo","Totalmente
de acuerdo",Sistema Público FONASA grupo C,-99,4,-99,Aún no ha fallecido,Aún no ha fallecido,No,,No,,,No,No lo ha pensado,-99,,lab,43:11.5,45:49.8,,,,,,47:05.5,,,44:18.8,20,,5,SCESS-LAB-02B,OE_USACH_DL_01,6500,8845-2-1-20-5-SCESS-LAB-02B,8845,1,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,
17/11/2022 11:23,17/11/2022 11:45,IP Address,158.170.47.87,100,1297,TRUE,17/11/2022 11:45,R_3g0q9LDpb0bPlX3,,,,,-33.4513,-70.6653,anonymous,ES-ES,Chrome,107.0.0.0,Windows NT 10.0,1920x1080,"Sí, he leído y entendido las reglas. Chile, 2022","Sí, acepto",F,No,2001,Educación Media científico-humanista o Técnica,"De
acuerdo",,"De
acuerdo","Totalmente
de acuerdo","Ni de acuerdo,
ni en desacuerdo","De
acuerdo",Sistema Público FONASA grupo D,-99,3,-99,Aún no ha fallecido,Aún no ha fallecido,No,,No,,,No,No lo ha pensado,,,lab,42:01.8,44:37.5,,,,,46:11.3,,,,42:47.7,21,,8,SCESS-LAB-11K,OE_USACH_DL_01,6500,6967-2-8-21-8-SCESS-LAB-11K,6967,8,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,
17/11/2022 11:23,17/11/2022 11:45,IP Address,158.170.47.71,100,1338,TRUE,17/11/2022 11:45,R_3RqnhdSjaJHcWfq,,,,,-33.4513,-70.6653,anonymous,ES-ES,Chrome,107.0.0.0,Windows NT 10.0,1920x1080,"Sí, he leído y entendido las reglas. Chile, 2022","Sí, acepto",M,No,1999,Educación Media científico-humanista o Técnica,"Ni de acuerdo,
ni en desacuerdo",,"Ni de acuerdo,
ni en desacuerdo","Ni de acuerdo,
ni en desacuerdo","De
acuerdo","En
desacuerdo",Sistema Público FONASA grupo B,-99,2,-99,Aún no ha fallecido,Aún no ha fallecido,No,,No,,,No,No lo ha pensado,,,lab,39:58.5,42:57.1,,44:53.4,,,,,,,40:12.7,23,,1,SCESS-LAB-10J,OE_USACH_DL_01,6500,185-1-4-23-1-SCESS-LAB-10J,185,4,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,,,,,,tetrapléjico,,,,,,,esposa,beneficiaria,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
17/11/2022 11:35,17/11/2022 11:45,IP Address,158.170.47.92,100,642,TRUE,17/11/2022 11:45,R_2BfUqqDJBhI9Cse,,,,,-33.4513,-70.6653,anonymous,ES-ES,Chrome,107.0.0.0,Windows NT 10.0,1920x1080,"Sí, he leído y entendido las reglas. Chile, 2022","Sí, acepto",F,No,2000,Educación Media científico-humanista o Técnica,"De
acuerdo",,"Ni de acuerdo,
ni en desacuerdo","Totalmente
de acuerdo","En
desacuerdo","Totalmente
de acuerdo",ISAPRE,-99,3,-99,Aún no ha fallecido,Aún no ha fallecido,Sí,1999,Sí,Convertir los fondos en un Retiro Programado,-99,No,No lo ha pensado,,,lab,42:08.3,44:54.9,,,,46:52.4,,,,,42:55.6,22,,3,SCESS-LAB-18R,OE_USACH_DL_01,6500,3604-2-6-22-3-SCESS-LAB-18R,3604,6,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,
17/11/2022 11:22,17/11/2022 11:47,IP Address,158.170.47.85,100,1442,TRUE,17/11/2022 11:47,R_3s1zo2GgkqYHLMi,,,,,-33.4513,-70.6653,anonymous,ES-ES,Chrome,107.0.0.0,Windows NT 10.0,1920x1080,"Sí, he leído y entendido las reglas. Chile, 2022","Sí, acepto",F,No,2000,Educación Media científico-humanista o Técnica,"De
acuerdo",,"De
acuerdo","Ni de acuerdo,
ni en desacuerdo","Ni de acuerdo,
ni en desacuerdo","De
acuerdo",Sistema Público FONASA grupo C,-99,4,-99,Aún no ha fallecido,Aún no ha fallecido,Sí,2000,Sí,No sabe,-99,No,No lo ha pensado,,,lab,40:31.1,43:26.4,,45:48.4,,,,,,,41:09.0,22,,2,SCESS-LAB-13M,OE_USACH_DL_01,6500,1273-2-4-22-2-SCESS-LAB-13M,1273,4,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,
